Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,CRSArrTime,ArrTimeBlk,Flights,Distance
2018,12,23,7,2018-12-23,WN,HOU,"Houston, TX",Texas,ATL,"Atlanta, GA",Georgia,2150,33.00,1.00,2100-2159,11.00,0040,0001-0559,1.00,696.00
2018,12,25,2,2018-12-25,MQ,DFW,"Dallas/Fort Worth, TX",Texas,XNA,"Fayetteville, AR",Arkansas,1630,-6.00,0.00,1600-1659,14.00,1745,1700-1759,1.00,280.00
2018,12,11,2,2018-12-11,OO,SJC,"San Jose, CA",California,SAN,"San Diego, CA",California,1435,-5.00,0.00,1400-1459,10.00,1600,1600-1659,1.00,417.00
2018,12,7,5,2018-12-07,AS,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,1145,-6.00,0.00,1100-1159,19.00,1800,1800-1859,1.00,1744.00
2018,12,14,5,2018-12-14,HA,OGG,"Kahului, HI",Hawaii,PDX,"Portland, OR",Oregon,1200,95.00,1.00,1200-1259,14.00,1920,1900-1959,1.00,2562.00
2018,12,12,3,2018-12-12,OO,DAY,"Dayton, OH",Ohio,MSP,"Minneapolis, MN",Minnesota,1745,244.00,1.00,1700-1759,15.00,1859,1800-1859,1.00,574.00
2018,12,30,7,2018-12-30,AA,RDU,"Raleigh/Durham, NC",North Carolina,MIA,"Miami, FL",Florida,1153,-2.00,0.00,1100-1159,17.00,1405,1400-1459,1.00,700.00
2018,12,13,4,2018-12-13,B6,JFK,"New York, NY",New York,LGB,"Long Beach, CA",California,1738,126.00,1.00,1700-1759,41.00,2058,2000-2059,1.00,2465.00
2018,12,23,7,2018-12-23,OO,PHX,"Phoenix, AZ",Arizona,YUM,"Yuma, AZ",Arizona,1623,-6.00,0.00,1600-1659,14.00,1718,1700-1759,1.00,160.00
2018,12,9,7,2018-12-09,AA,DCA,"Washington, DC",Virginia,PHL,"Philadelphia, PA",Pennsylvania,0610,-6.00,0.00,0600-0659,14.00,0707,0700-0759,1.00,119.00
2018,12,19,3,2018-12-19,DL,SLC,"Salt Lake City, UT",Utah,DTW,"Detroit, MI",Michigan,1730,0.00,0.00,1700-1759,14.00,2259,2200-2259,1.00,1481.00
2018,12,25,2,2018-12-25,WN,MDW,"Chicago, IL",Illinois,SLC,"Salt Lake City, UT",Utah,0850,8.00,0.00,0800-0859,11.00,1130,1100-1159,1.00,1259.00
2018,12,29,6,2018-12-29,DL,DFW,"Dallas/Fort Worth, TX",Texas,ATL,"Atlanta, GA",Georgia,1400,-2.00,0.00,1400-1459,9.00,1705,1700-1759,1.00,731.00
2018,12,17,1,2018-12-17,WN,STL,"St. Louis, MO",Missouri,RDU,"Raleigh/Durham, NC",North Carolina,0825,2.00,0.00,0800-0859,8.00,1110,1100-1159,1.00,667.00
2018,12,20,4,2018-12-20,AA,CLT,"Charlotte, NC",North Carolina,MCO,"Orlando, FL",Florida,1825,22.00,1.00,1800-1859,15.00,2015,2000-2059,1.00,468.00
2018,12,11,2,2018-12-11,WN,LAX,"Los Angeles, CA",California,OAK,"Oakland, CA",California,1000,31.00,1.00,1000-1059,30.00,1130,1100-1159,1.00,337.00
2018,12,6,4,2018-12-06,F9,CVG,"Cincinnati, OH",Kentucky,SAT,"San Antonio, TX",Texas,1620,-13.00,0.00,1600-1659,9.00,1829,1800-1859,1.00,1024.00
2018,12,20,4,2018-12-20,WN,SJC,"San Jose, CA",California,SEA,"Seattle, WA",Washington,2150,79.00,1.00,2100-2159,8.00,2355,2300-2359,1.00,696.00
2018,12,24,1,2018-12-24,EV,ORD,"Chicago, IL",Illinois,TYS,"Knoxville, TN",Tennessee,1750,2.00,0.00,1700-1759,29.00,2030,2000-2059,1.00,475.00
2018,12,7,5,2018-12-07,DL,LAX,"Los Angeles, CA",California,SEA,"Seattle, WA",Washington,0600,-7.00,0.00,0600-0659,20.00,0859,0800-0859,1.00,954.00
2018,12,3,1,2018-12-03,AA,DFW,"Dallas/Fort Worth, TX",Texas,AUS,"Austin, TX",Texas,1040,-1.00,0.00,1000-1059,27.00,1143,1100-1159,1.00,190.00
2018,12,31,1,2018-12-31,AA,MCO,"Orlando, FL",Florida,CLT,"Charlotte, NC",North Carolina,1400,-5.00,0.00,1400-1459,48.00,1540,1500-1559,1.00,468.00
2018,12,12,3,2018-12-12,NK,BOS,"Boston, MA",Massachusetts,BWI,"Baltimore, MD",Maryland,0714,274.00,1.00,0700-0759,16.00,0853,0800-0859,1.00,369.00
2018,12,25,2,2018-12-25,WN,MDW,"Chicago, IL",Illinois,ALB,"Albany, NY",New York,2200,1.00,0.00,2200-2259,15.00,0045,0001-0559,1.00,717.00
2018,12,7,5,2018-12-07,B6,BOS,"Boston, MA",Massachusetts,TPA,"Tampa, FL",Florida,1405,14.00,0.00,1400-1459,15.00,1727,1700-1759,1.00,1185.00
2018,12,24,1,2018-12-24,NK,LAX,"Los Angeles, CA",California,IAH,"Houston, TX",Texas,1845,4.00,0.00,1800-1859,12.00,2359,2300-2359,1.00,1379.00
2018,12,22,6,2018-12-22,HA,OGG,"Kahului, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1900,-1.00,0.00,1900-1959,8.00,1938,1900-1959,1.00,100.00
2018,12,23,7,2018-12-23,WN,OAK,"Oakland, CA",California,SAN,"San Diego, CA",California,1740,32.00,1.00,1700-1759,10.00,1905,1900-1959,1.00,446.00
2018,12,27,4,2018-12-27,UA,ORD,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,1605,70.00,1.00,1600-1659,18.00,1843,1800-1859,1.00,1846.00
2018,12,28,5,2018-12-28,HA,SJC,"San Jose, CA",California,HNL,"Honolulu, HI",Hawaii,0905,-3.00,0.00,0900-0959,12.00,1255,1200-1259,1.00,2417.00
2018,12,8,6,2018-12-08,YX,LFT,"Lafayette, LA",Louisiana,IAH,"Houston, TX",Texas,1210,17.00,1.00,1200-1259,20.00,1325,1300-1359,1.00,201.00
2018,12,28,5,2018-12-28,WN,BNA,"Nashville, TN",Tennessee,TPA,"Tampa, FL",Florida,0600,-2.00,0.00,0600-0659,12.00,0845,0800-0859,1.00,612.00
2018,12,8,6,2018-12-08,OO,SFO,"San Francisco, CA",California,MSP,"Minneapolis, MN",Minnesota,1040,-6.00,0.00,1000-1059,26.00,1634,1600-1659,1.00,1589.00
2018,12,16,7,2018-12-16,UA,EWR,"Newark, NJ",New Jersey,AUS,"Austin, TX",Texas,2030,18.00,1.00,2000-2059,23.00,2337,2300-2359,1.00,1504.00
2018,12,30,7,2018-12-30,WN,BNA,"Nashville, TN",Tennessee,ATL,"Atlanta, GA",Georgia,0500,-1.00,0.00,0001-0559,12.00,0710,0700-0759,1.00,214.00
2018,12,27,4,2018-12-27,UA,SFO,"San Francisco, CA",California,DEN,"Denver, CO",Colorado,0600,-4.00,0.00,0600-0659,13.00,0931,0900-0959,1.00,967.00
2018,12,8,6,2018-12-08,WN,SJU,"San Juan, PR",Puerto Rico,BWI,"Baltimore, MD",Maryland,1430,12.00,0.00,1400-1459,10.00,1745,1700-1759,1.00,1565.00
2018,12,19,3,2018-12-19,DL,ATL,"Atlanta, GA",Georgia,SAT,"San Antonio, TX",Texas,1900,1.00,0.00,1900-1959,8.00,2041,2000-2059,1.00,874.00
2018,12,29,6,2018-12-29,NK,DFW,"Dallas/Fort Worth, TX",Texas,MCO,"Orlando, FL",Florida,1645,0.00,0.00,1600-1659,10.00,2019,2000-2059,1.00,985.00
2018,12,31,1,2018-12-31,B6,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,1201,10.00,0.00,1200-1259,10.00,2023,2000-2059,1.00,2475.00
2018,12,14,5,2018-12-14,HA,KOA,"Kona, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1103,-8.00,0.00,1100-1159,8.00,1151,1100-1159,1.00,163.00
2018,12,9,7,2018-12-09,OH,CHS,"Charleston, SC",South Carolina,CLT,"Charlotte, NC",North Carolina,1118,,,1100-1159,,1226,1200-1259,1.00,168.00
2018,12,23,7,2018-12-23,YX,PHL,"Philadelphia, PA",Pennsylvania,IND,"Indianapolis, IN",Indiana,2016,-6.00,0.00,2000-2059,12.00,2230,2200-2259,1.00,588.00
2018,12,12,3,2018-12-12,9E,TYS,"Knoxville, TN",Tennessee,MSP,"Minneapolis, MN",Minnesota,0730,-7.00,0.00,0700-0759,12.00,0919,0900-0959,1.00,792.00
2018,12,22,6,2018-12-22,DL,SJU,"San Juan, PR",Puerto Rico,MSP,"Minneapolis, MN",Minnesota,1710,-6.00,0.00,1700-1759,17.00,2059,2000-2059,1.00,2404.00
2018,12,19,3,2018-12-19,B6,HDN,"Hayden, CO",Colorado,BOS,"Boston, MA",Massachusetts,1311,0.00,0.00,1300-1359,14.00,1917,1900-1959,1.00,1871.00
2018,12,18,2,2018-12-18,B6,SAN,"San Diego, CA",California,FLL,"Fort Lauderdale, FL",Florida,2035,-2.00,0.00,2000-2059,14.00,0420,0001-0559,1.00,2269.00
2018,12,2,7,2018-12-02,MQ,ORD,"Chicago, IL",Illinois,STL,"St. Louis, MO",Missouri,1324,-2.00,0.00,1300-1359,16.00,1435,1400-1459,1.00,258.00
2018,12,20,4,2018-12-20,WN,OAK,"Oakland, CA",California,BWI,"Baltimore, MD",Maryland,1350,41.00,1.00,1300-1359,12.00,2150,2100-2159,1.00,2447.00
2018,12,24,1,2018-12-24,OO,SLC,"Salt Lake City, UT",Utah,RAP,"Rapid City, SD",South Dakota,1420,39.00,1.00,1400-1459,12.00,1606,1600-1659,1.00,508.00
2018,12,22,6,2018-12-22,WN,BWI,"Baltimore, MD",Maryland,TPA,"Tampa, FL",Florida,1425,13.00,0.00,1400-1459,11.00,1650,1600-1659,1.00,842.00
2018,12,11,2,2018-12-11,B6,FLL,"Fort Lauderdale, FL",Florida,SLC,"Salt Lake City, UT",Utah,1811,-10.00,0.00,1800-1859,19.00,2134,2100-2159,1.00,2084.00
2018,12,13,4,2018-12-13,UA,ORD,"Chicago, IL",Illinois,BWI,"Baltimore, MD",Maryland,1400,-7.00,0.00,1400-1459,14.00,1703,1700-1759,1.00,621.00
2018,12,14,5,2018-12-14,OO,SEA,"Seattle, WA",Washington,FAT,"Fresno, CA",California,1930,-5.00,0.00,1900-1959,16.00,2141,2100-2159,1.00,748.00
2018,12,7,5,2018-12-07,OH,CLT,"Charlotte, NC",North Carolina,AVL,"Asheville, NC",North Carolina,2240,1.00,0.00,2200-2259,14.00,2330,2300-2359,1.00,91.00
2018,12,4,2,2018-12-04,WN,LGA,"New York, NY",New York,MKE,"Milwaukee, WI",Wisconsin,1955,-5.00,0.00,1900-1959,16.00,2130,2100-2159,1.00,738.00
2018,12,22,6,2018-12-22,YX,ORD,"Chicago, IL",Illinois,AUS,"Austin, TX",Texas,1330,-5.00,0.00,1300-1359,24.00,1629,1600-1659,1.00,977.00
2018,12,5,3,2018-12-05,OO,SLC,"Salt Lake City, UT",Utah,PDX,"Portland, OR",Oregon,0700,-9.00,0.00,0700-0759,28.00,0826,0800-0859,1.00,630.00
2018,12,9,7,2018-12-09,AS,PDX,"Portland, OR",Oregon,SAN,"San Diego, CA",California,1959,-13.00,0.00,1900-1959,14.00,2223,2200-2259,1.00,933.00
2018,12,28,5,2018-12-28,OO,BOI,"Boise, ID",Idaho,MSP,"Minneapolis, MN",Minnesota,1445,2.00,0.00,1400-1459,12.00,1837,1800-1859,1.00,1142.00
2018,12,19,3,2018-12-19,YV,PIT,"Pittsburgh, PA",Pennsylvania,IAD,"Washington, DC",Virginia,1446,,,1400-1459,,1548,1500-1559,1.00,182.00
2018,12,5,3,2018-12-05,OO,PBG,"Plattsburgh, NY",New York,IAD,"Washington, DC",Virginia,1435,-12.00,0.00,1400-1459,70.00,1625,1600-1659,1.00,444.00
2018,12,12,3,2018-12-12,OO,DFW,"Dallas/Fort Worth, TX",Texas,SHV,"Shreveport, LA",Louisiana,1635,-3.00,0.00,1600-1659,33.00,1737,1700-1759,1.00,190.00
2018,12,6,4,2018-12-06,DL,ATL,"Atlanta, GA",Georgia,CMH,"Columbus, OH",Ohio,1622,-3.00,0.00,1600-1659,9.00,1751,1700-1759,1.00,447.00
2018,12,8,6,2018-12-08,AS,PDX,"Portland, OR",Oregon,ORD,"Chicago, IL",Illinois,0645,-5.00,0.00,0600-0659,13.00,1250,1200-1259,1.00,1739.00
2018,12,27,4,2018-12-27,OO,IND,"Indianapolis, IN",Indiana,ORD,"Chicago, IL",Illinois,1555,-2.00,0.00,1500-1559,38.00,1608,1600-1659,1.00,177.00
2018,12,7,5,2018-12-07,YX,JFK,"New York, NY",New York,CMH,"Columbus, OH",Ohio,1445,-4.00,0.00,1400-1459,25.00,1651,1600-1659,1.00,483.00
2018,12,12,3,2018-12-12,9E,LGA,"New York, NY",New York,BTV,"Burlington, VT",Vermont,1511,-5.00,0.00,1500-1559,28.00,1639,1600-1659,1.00,258.00
2018,12,4,2,2018-12-04,AS,JFK,"New York, NY",New York,SFO,"San Francisco, CA",California,0930,-16.00,0.00,0900-0959,25.00,1324,1300-1359,1.00,2586.00
2018,12,8,6,2018-12-08,OO,ROC,"Rochester, NY",New York,DTW,"Detroit, MI",Michigan,0600,-4.00,0.00,0600-0659,27.00,0743,0700-0759,1.00,296.00
2018,12,26,3,2018-12-26,YX,CVG,"Cincinnati, OH",Kentucky,IAH,"Houston, TX",Texas,1645,0.00,0.00,1600-1659,21.00,1845,1800-1859,1.00,871.00
2018,12,5,3,2018-12-05,AS,PDX,"Portland, OR",Oregon,ORD,"Chicago, IL",Illinois,0645,-9.00,0.00,0600-0659,15.00,1250,1200-1259,1.00,1739.00
2018,12,2,7,2018-12-02,NK,FLL,"Fort Lauderdale, FL",Florida,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,1251,-6.00,0.00,1200-1259,9.00,1630,1600-1659,1.00,1107.00
2018,12,25,2,2018-12-25,WN,SNA,"Santa Ana, CA",California,HOU,"Houston, TX",Texas,0840,0.00,0.00,0800-0859,6.00,1340,1300-1359,1.00,1357.00
2018,12,8,6,2018-12-08,9E,GNV,"Gainesville, FL",Florida,ATL,"Atlanta, GA",Georgia,1409,-15.00,0.00,1400-1459,10.00,1534,1500-1559,1.00,300.00
2018,12,1,6,2018-12-01,OH,CID,"Cedar Rapids/Iowa City, IA",Iowa,CLT,"Charlotte, NC",North Carolina,0639,-3.00,0.00,0600-0659,14.00,1005,1000-1059,1.00,742.00
2018,12,28,5,2018-12-28,EV,EWR,"Newark, NJ",New Jersey,IND,"Indianapolis, IN",Indiana,1140,-5.00,0.00,1100-1159,13.00,1402,1400-1459,1.00,645.00
2018,12,4,2,2018-12-04,EV,DCA,"Washington, DC",Virginia,CLE,"Cleveland, OH",Ohio,0655,-11.00,0.00,0600-0659,26.00,0818,0800-0859,1.00,310.00
2018,12,14,5,2018-12-14,B6,MCO,"Orlando, FL",Florida,SJU,"San Juan, PR",Puerto Rico,2100,-5.00,0.00,2100-2159,15.00,0043,0001-0559,1.00,1189.00
2018,12,19,3,2018-12-19,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSY,"New Orleans, LA",Louisiana,1545,-3.00,0.00,1500-1559,11.00,1707,1700-1759,1.00,447.00
2018,12,23,7,2018-12-23,DL,DTW,"Detroit, MI",Michigan,MCO,"Orlando, FL",Florida,1816,1.00,0.00,1800-1859,17.00,2111,2100-2159,1.00,957.00
2018,12,30,7,2018-12-30,YX,CMH,"Columbus, OH",Ohio,MSP,"Minneapolis, MN",Minnesota,1533,-12.00,0.00,1500-1559,12.00,1650,1600-1659,1.00,626.00
2018,12,21,5,2018-12-21,B6,JFK,"New York, NY",New York,ROC,"Rochester, NY",New York,0714,78.00,1.00,0700-0759,50.00,0839,0800-0859,1.00,264.00
2018,12,3,1,2018-12-03,OO,SEA,"Seattle, WA",Washington,SJC,"San Jose, CA",California,1545,-6.00,0.00,1500-1559,22.00,1755,1700-1759,1.00,696.00
2018,12,12,3,2018-12-12,NK,IAH,"Houston, TX",Texas,DEN,"Denver, CO",Colorado,1120,-1.00,0.00,1100-1159,12.00,1252,1200-1259,1.00,862.00
2018,12,19,3,2018-12-19,9E,RIC,"Richmond, VA",Virginia,LGA,"New York, NY",New York,1219,-6.00,0.00,1200-1259,23.00,1340,1300-1359,1.00,292.00
2018,12,8,6,2018-12-08,WN,BDL,"Hartford, CT",Connecticut,MCO,"Orlando, FL",Florida,1250,-2.00,0.00,1200-1259,11.00,1550,1500-1559,1.00,1050.00
2018,12,19,3,2018-12-19,OH,CLT,"Charlotte, NC",North Carolina,EWN,"New Bern/Morehead/Beaufort, NC",North Carolina,1750,,,1700-1759,,1851,1800-1859,1.00,221.00
2018,12,23,7,2018-12-23,AA,PHL,"Philadelphia, PA",Pennsylvania,SAN,"San Diego, CA",California,1828,-10.00,0.00,1800-1859,21.00,2138,2100-2159,1.00,2370.00
2018,12,28,5,2018-12-28,YX,ABQ,"Albuquerque, NM",New Mexico,ORD,"Chicago, IL",Illinois,0635,119.00,1.00,0600-0659,67.00,1029,1000-1059,1.00,1118.00
2018,12,21,5,2018-12-21,OO,ORD,"Chicago, IL",Illinois,CHO,"Charlottesville, VA",Virginia,1701,-2.00,0.00,1700-1759,44.00,1959,1900-1959,1.00,566.00
2018,12,5,3,2018-12-05,9E,IAH,"Houston, TX",Texas,DTW,"Detroit, MI",Michigan,0715,-4.00,0.00,0700-0759,15.00,1105,1100-1159,1.00,1075.00
2018,12,10,1,2018-12-10,9E,ROC,"Rochester, NY",New York,JFK,"New York, NY",New York,1842,-9.00,0.00,1800-1859,17.00,2013,2000-2059,1.00,264.00
2018,12,18,2,2018-12-18,DL,BWI,"Baltimore, MD",Maryland,ATL,"Atlanta, GA",Georgia,1219,-1.00,0.00,1200-1259,11.00,1420,1400-1459,1.00,577.00
2018,12,18,2,2018-12-18,UA,IAD,"Washington, DC",Virginia,MCO,"Orlando, FL",Florida,0845,-4.00,0.00,0800-0859,13.00,1101,1100-1159,1.00,758.00
2018,12,5,3,2018-12-05,UA,ATL,"Atlanta, GA",Georgia,EWR,"Newark, NJ",New Jersey,1825,-4.00,0.00,1800-1859,15.00,2045,2000-2059,1.00,746.00
2018,12,15,6,2018-12-15,WN,BUF,"Buffalo, NY",New York,BWI,"Baltimore, MD",Maryland,1900,-8.00,0.00,1900-1959,5.00,2010,2000-2059,1.00,281.00
2018,12,2,7,2018-12-02,WN,DAL,"Dallas, TX",Texas,HOU,"Houston, TX",Texas,1700,2.00,0.00,1700-1759,12.00,1810,1800-1859,1.00,239.00
2018,12,26,3,2018-12-26,MQ,GRI,"Grand Island, NE",Nebraska,DFW,"Dallas/Fort Worth, TX",Texas,1143,24.00,1.00,1100-1159,19.00,1339,1300-1359,1.00,561.00
2018,12,23,7,2018-12-23,9E,JAN,"Jackson/Vicksburg, MS",Mississippi,ATL,"Atlanta, GA",Georgia,0735,-5.00,0.00,0700-0759,19.00,1004,1000-1059,1.00,341.00
2018,12,31,1,2018-12-31,AA,PHL,"Philadelphia, PA",Pennsylvania,LAX,"Los Angeles, CA",California,1545,-1.00,0.00,1500-1559,30.00,1858,1800-1859,1.00,2402.00
2018,12,13,4,2018-12-13,NK,DTW,"Detroit, MI",Michigan,LGA,"New York, NY",New York,1608,-5.00,0.00,1600-1659,16.00,1756,1700-1759,1.00,502.00
2018,12,25,2,2018-12-25,WN,SMF,"Sacramento, CA",California,LGB,"Long Beach, CA",California,2005,0.00,0.00,2000-2059,10.00,2125,2100-2159,1.00,387.00
2018,12,16,7,2018-12-16,UA,DEN,"Denver, CO",Colorado,DSM,"Des Moines, IA",Iowa,1002,27.00,1.00,1000-1059,10.00,1244,1200-1259,1.00,589.00
2018,12,17,1,2018-12-17,UA,IAH,"Houston, TX",Texas,LGA,"New York, NY",New York,1450,-6.00,0.00,1400-1459,29.00,1912,1900-1959,1.00,1416.00
2018,12,8,6,2018-12-08,UA,ORD,"Chicago, IL",Illinois,BDL,"Hartford, CT",Connecticut,0928,-1.00,0.00,0900-0959,13.00,1233,1200-1259,1.00,783.00
2018,12,3,1,2018-12-03,OO,DFW,"Dallas/Fort Worth, TX",Texas,MHK,"Manhattan/Ft. Riley, KS",Kansas,2110,-9.00,0.00,2100-2159,26.00,2242,2200-2259,1.00,431.00
2018,12,23,7,2018-12-23,DL,DEN,"Denver, CO",Colorado,DTW,"Detroit, MI",Michigan,1120,-7.00,0.00,1100-1159,13.00,1610,1600-1659,1.00,1123.00
2018,12,6,4,2018-12-06,DL,STL,"St. Louis, MO",Missouri,MSP,"Minneapolis, MN",Minnesota,0613,-7.00,0.00,0600-0659,9.00,0749,0700-0759,1.00,448.00
2018,12,30,7,2018-12-30,UA,SFO,"San Francisco, CA",California,DEN,"Denver, CO",Colorado,1320,83.00,1.00,1300-1359,20.00,1654,1600-1659,1.00,967.00
2018,12,12,3,2018-12-12,B6,JAX,"Jacksonville, FL",Florida,BOS,"Boston, MA",Massachusetts,1852,117.00,1.00,1800-1859,11.00,2122,2100-2159,1.00,1010.00
2018,12,23,7,2018-12-23,WN,LAX,"Los Angeles, CA",California,DAL,"Dallas, TX",Texas,1035,2.00,0.00,1000-1059,39.00,1535,1500-1559,1.00,1246.00
2018,12,5,3,2018-12-05,WN,BNA,"Nashville, TN",Tennessee,MDW,"Chicago, IL",Illinois,0955,-3.00,0.00,0900-0959,11.00,1125,1100-1159,1.00,395.00
2018,12,21,5,2018-12-21,DL,DAB,"Daytona Beach, FL",Florida,ATL,"Atlanta, GA",Georgia,1132,-5.00,0.00,1100-1159,13.00,1259,1200-1259,1.00,366.00
2018,12,21,5,2018-12-21,AA,MIA,"Miami, FL",Florida,JFK,"New York, NY",New York,2139,10.00,0.00,2100-2159,21.00,0030,0001-0559,1.00,1089.00
2018,12,19,3,2018-12-19,AA,BOS,"Boston, MA",Massachusetts,ORD,"Chicago, IL",Illinois,1730,-3.00,0.00,1700-1759,15.00,1946,1900-1959,1.00,867.00
2018,12,26,3,2018-12-26,WN,AUS,"Austin, TX",Texas,SJC,"San Jose, CA",California,0655,-2.00,0.00,0600-0659,14.00,0850,0800-0859,1.00,1476.00
2018,12,21,5,2018-12-21,OO,SMF,"Sacramento, CA",California,LAX,"Los Angeles, CA",California,1520,-7.00,0.00,1500-1559,27.00,1710,1700-1759,1.00,373.00
2018,12,12,3,2018-12-12,AA,DFW,"Dallas/Fort Worth, TX",Texas,SFO,"San Francisco, CA",California,1302,-2.00,0.00,1300-1359,13.00,1453,1400-1459,1.00,1464.00
2018,12,6,4,2018-12-06,B6,SJU,"San Juan, PR",Puerto Rico,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,0705,-4.00,0.00,0700-0759,16.00,0740,0700-0759,1.00,68.00
2018,12,1,6,2018-12-01,AA,SMF,"Sacramento, CA",California,CLT,"Charlotte, NC",North Carolina,2228,-8.00,0.00,2200-2259,14.00,0601,0600-0659,1.00,2244.00
2018,12,13,4,2018-12-13,AA,CLT,"Charlotte, NC",North Carolina,TPA,"Tampa, FL",Florida,2235,-4.00,0.00,2200-2259,15.00,0013,0001-0559,1.00,507.00
2018,12,10,1,2018-12-10,OO,ORD,"Chicago, IL",Illinois,MKE,"Milwaukee, WI",Wisconsin,1505,38.00,1.00,1500-1559,20.00,1554,1500-1559,1.00,67.00
2018,12,24,1,2018-12-24,NK,DEN,"Denver, CO",Colorado,ORD,"Chicago, IL",Illinois,1409,0.00,0.00,1400-1459,11.00,1736,1700-1759,1.00,888.00
2018,12,13,4,2018-12-13,B6,JFK,"New York, NY",New York,BUF,"Buffalo, NY",New York,0959,-7.00,0.00,0900-0959,35.00,1122,1100-1159,1.00,301.00
2018,12,26,3,2018-12-26,AA,PHX,"Phoenix, AZ",Arizona,DEN,"Denver, CO",Colorado,2248,-4.00,0.00,2200-2259,16.00,0032,0001-0559,1.00,602.00
2018,12,21,5,2018-12-21,DL,LAX,"Los Angeles, CA",California,SEA,"Seattle, WA",Washington,0755,-2.00,0.00,0700-0759,8.00,1100,1100-1159,1.00,954.00
2018,12,7,5,2018-12-07,YX,RIC,"Richmond, VA",Virginia,MIA,"Miami, FL",Florida,1811,-1.00,0.00,1800-1859,18.00,2039,2000-2059,1.00,825.00
2018,12,8,6,2018-12-08,WN,MDW,"Chicago, IL",Illinois,OAK,"Oakland, CA",California,0915,3.00,0.00,0900-0959,8.00,1210,1200-1259,1.00,1844.00
2018,12,5,3,2018-12-05,WN,LGA,"New York, NY",New York,DAL,"Dallas, TX",Texas,1530,0.00,0.00,1500-1559,17.00,1845,1800-1859,1.00,1381.00
2018,12,25,2,2018-12-25,B6,SFO,"San Francisco, CA",California,BOS,"Boston, MA",Massachusetts,1623,7.00,0.00,1600-1659,13.00,0050,0001-0559,1.00,2704.00
2018,12,4,2,2018-12-04,AA,DFW,"Dallas/Fort Worth, TX",Texas,PHL,"Philadelphia, PA",Pennsylvania,0910,3.00,0.00,0900-0959,32.00,1321,1300-1359,1.00,1303.00
2018,12,23,7,2018-12-23,WN,ATL,"Atlanta, GA",Georgia,RSW,"Fort Myers, FL",Florida,2035,21.00,1.00,2000-2059,17.00,2215,2200-2259,1.00,515.00
2018,12,28,5,2018-12-28,B6,SJU,"San Juan, PR",Puerto Rico,FLL,"Fort Lauderdale, FL",Florida,1222,21.00,1.00,1200-1259,49.00,1410,1400-1459,1.00,1046.00
2018,12,17,1,2018-12-17,UA,PIT,"Pittsburgh, PA",Pennsylvania,ORD,"Chicago, IL",Illinois,0612,0.00,0.00,0600-0659,11.00,0651,0600-0659,1.00,413.00
2018,12,15,6,2018-12-15,DL,ATL,"Atlanta, GA",Georgia,RDU,"Raleigh/Durham, NC",North Carolina,1511,13.00,0.00,1500-1559,15.00,1629,1600-1659,1.00,356.00
2018,12,16,7,2018-12-16,B6,PHL,"Philadelphia, PA",Pennsylvania,BOS,"Boston, MA",Massachusetts,2009,76.00,1.00,2000-2059,13.00,2124,2100-2159,1.00,280.00
2018,12,12,3,2018-12-12,WN,ATL,"Atlanta, GA",Georgia,JAX,"Jacksonville, FL",Florida,1355,-1.00,0.00,1300-1359,15.00,1505,1500-1559,1.00,270.00
2018,12,4,2,2018-12-04,NK,MCO,"Orlando, FL",Florida,CMH,"Columbus, OH",Ohio,2127,-10.00,0.00,2100-2159,14.00,2340,2300-2359,1.00,802.00
2018,12,17,1,2018-12-17,UA,SFO,"San Francisco, CA",California,SAN,"San Diego, CA",California,0730,-8.00,0.00,0700-0759,16.00,0900,0900-0959,1.00,447.00
2018,12,19,3,2018-12-19,WN,LGA,"New York, NY",New York,TPA,"Tampa, FL",Florida,1725,5.00,0.00,1700-1759,11.00,2035,2000-2059,1.00,1010.00
2018,12,5,3,2018-12-05,DL,ATL,"Atlanta, GA",Georgia,PHL,"Philadelphia, PA",Pennsylvania,1822,-6.00,0.00,1800-1859,19.00,2025,2000-2059,1.00,666.00
2018,12,12,3,2018-12-12,WN,MDW,"Chicago, IL",Illinois,CLE,"Cleveland, OH",Ohio,1655,-7.00,0.00,1600-1659,10.00,1905,1900-1959,1.00,307.00
2018,12,28,5,2018-12-28,DL,MCO,"Orlando, FL",Florida,ATL,"Atlanta, GA",Georgia,1725,77.00,1.00,1700-1759,30.00,1913,1900-1959,1.00,404.00
2018,12,30,7,2018-12-30,MQ,DFW,"Dallas/Fort Worth, TX",Texas,BIL,"Billings, MT",Montana,0931,10.00,0.00,0900-0959,22.00,1137,1100-1159,1.00,1081.00
2018,12,18,2,2018-12-18,UA,ORD,"Chicago, IL",Illinois,ABQ,"Albuquerque, NM",New Mexico,1000,0.00,0.00,1000-1059,51.00,1219,1200-1259,1.00,1118.00
