Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,CRSArrTime,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure,Imputed Precipitation
2018,12,22,6,2018-12-22,OO,CLT,"Charlotte, NC",North Carolina,FWA,"Fort Wayne, IN",Indiana,1730,35.0,1.0,1700-1759,38.0,1914,1900-1959,1.0,460.0,44.42,54.0,35.0,10.0,0.02,29.35,1.0
2018,12,3,1,2018-12-03,B6,PHL,"Philadelphia, PA",Pennsylvania,FLL,"Fort Lauderdale, FL",Florida,1415,23.0,1.0,1400-1459,16.0,1700,1700-1759,1.0,992.0,52.23,56.0,43.0,23.0,0.05,29.79,0.0
2018,12,13,4,2018-12-13,UA,IAH,"Houston, TX",Texas,TPA,"Tampa, FL",Florida,1640,-3.0,0.0,1600-1659,15.0,1945,1900-1959,1.0,787.0,65.49,73.0,49.0,16.0,0.68,29.73,0.0
2018,12,11,2,2018-12-11,DL,ORF,"Norfolk, VA",Virginia,ATL,"Atlanta, GA",Georgia,540,-6.0,0.0,0001-0559,16.0,735,0700-0759,1.0,516.0,39.62,45.0,33.0,16.0,0.02,30.13,0.0
2018,12,14,5,2018-12-14,F9,MCO,"Orlando, FL",Florida,IND,"Indianapolis, IN",Indiana,845,45.0,1.0,0800-0859,13.0,1117,1100-1159,1.0,829.0,71.42,77.0,66.0,14.0,0.5,29.96,1.0
2018,12,4,2,2018-12-04,WN,SAN,"San Diego, CA",California,SJC,"San Jose, CA",California,1435,-2.0,0.0,1400-1459,10.0,1600,1600-1659,1.0,417.0,60.13,69.0,52.0,8.0,0.03,30.06,1.0
2018,12,9,7,2018-12-09,9E,LGA,"New York, NY",New York,PIT,"Pittsburgh, PA",Pennsylvania,1357,-10.0,0.0,1300-1359,23.0,1535,1500-1559,1.0,335.0,33.42,36.0,30.0,14.0,0.73,30.52,1.0
2018,12,16,7,2018-12-16,YX,ORD,"Chicago, IL",Illinois,FSD,"Sioux Falls, SD",South Dakota,1955,-5.0,0.0,1900-1959,29.0,2148,2100-2159,1.0,463.0,33.63,48.0,25.0,14.0,0.04,29.41,1.0
2018,12,26,3,2018-12-26,OO,FWA,"Fort Wayne, IN",Indiana,DFW,"Dallas/Fort Worth, TX",Texas,609,-4.0,0.0,0600-0659,20.0,805,0800-0859,1.0,859.0,35.67,47.0,25.0,10.0,0.04,29.61,1.0
2018,12,10,1,2018-12-10,9E,ATL,"Atlanta, GA",Georgia,AGS,"Augusta, GA",Georgia,1142,-5.0,0.0,1100-1159,14.0,1238,1200-1259,1.0,143.0,40.4,43.0,39.0,12.0,0.06,29.09,0.0
2018,12,12,3,2018-12-12,UA,IAH,"Houston, TX",Texas,LAS,"Las Vegas, NV",Nevada,1635,-6.0,0.0,1600-1659,17.0,1756,1700-1759,1.0,1222.0,62.75,69.0,50.0,16.0,0.125,30.05,1.0
2018,12,8,6,2018-12-08,MQ,DFW,"Dallas/Fort Worth, TX",Texas,DAY,"Dayton, OH",Ohio,1020,7.0,0.0,1000-1059,19.0,1336,1300-1359,1.0,861.0,39.45,42.0,37.0,21.0,0.76,29.6,0.0
2018,12,7,5,2018-12-07,YX,DFW,"Dallas/Fort Worth, TX",Texas,DTW,"Detroit, MI",Michigan,730,-1.0,0.0,0700-0759,13.0,1120,1100-1159,1.0,986.0,44.12,46.0,42.0,16.0,0.2,29.68,0.0
2018,12,18,2,2018-12-18,YX,LGA,"New York, NY",New York,DCA,"Washington, DC",Virginia,1000,21.0,1.0,1000-1059,20.0,1135,1100-1159,1.0,214.0,33.67,40.0,29.0,33.0,0.15000000000000002,30.13,1.0
2018,12,28,5,2018-12-28,UA,IAH,"Houston, TX",Texas,AUS,"Austin, TX",Texas,2000,-3.0,0.0,2000-2059,21.0,2100,2100-2159,1.0,140.0,53.67,61.0,45.0,14.0,0.4,30.02,0.0
2018,12,5,3,2018-12-05,AS,EWR,"Newark, NJ",New Jersey,SEA,"Seattle, WA",Washington,850,-10.0,0.0,0800-0859,37.0,1227,1200-1259,1.0,2402.0,30.67,36.0,25.0,14.0,0.04,30.12,1.0
2018,12,20,4,2018-12-20,AA,DCA,"Washington, DC",Virginia,JFK,"New York, NY",New York,1811,-3.0,0.0,1800-1859,36.0,1950,1900-1959,1.0,213.0,43.87,62.0,36.0,22.0,0.425,30.07,1.0
2018,12,29,6,2018-12-29,OH,CLT,"Charlotte, NC",North Carolina,TLH,"Tallahassee, FL",Florida,1325,-5.0,0.0,1300-1359,17.0,1459,1400-1459,1.0,386.0,57.23,65.0,51.0,8.0,0.03,29.41,1.0
2018,12,17,1,2018-12-17,DL,ATL,"Atlanta, GA",Georgia,LIT,"Little Rock, AR",Arkansas,1701,-1.0,0.0,1700-1759,11.0,1741,1700-1759,1.0,453.0,51.16,61.0,45.0,16.0,0.1,29.09,1.0
2018,12,1,6,2018-12-01,AA,DFW,"Dallas/Fort Worth, TX",Texas,ORD,"Chicago, IL",Illinois,800,-2.0,0.0,0800-0859,19.0,1021,1000-1059,1.0,801.0,62.88,71.0,55.0,20.0,0.01,28.98,0.0
2018,12,22,6,2018-12-22,OO,MSP,"Minneapolis, MN",Minnesota,GFK,"Grand Forks, ND",North Dakota,1325,-3.0,0.0,1300-1359,32.0,1501,1500-1559,1.0,284.0,27.76,32.0,25.0,9.0,0.08,29.06,1.0
2018,12,15,6,2018-12-15,UA,DFW,"Dallas/Fort Worth, TX",Texas,ORD,"Chicago, IL",Illinois,800,-9.0,0.0,0800-0859,14.0,1021,1000-1059,1.0,801.0,47.75,60.0,38.0,20.0,0.425,29.57,1.0
2018,12,12,3,2018-12-12,OO,IAD,"Washington, DC",Virginia,PBG,"Plattsburgh, NY",New York,1750,-10.0,0.0,1700-1759,40.0,1927,1900-1959,1.0,444.0,35.04,43.0,24.0,8.0,0.035,29.88,1.0
2018,12,12,3,2018-12-12,WN,MDW,"Chicago, IL",Illinois,MSP,"Minneapolis, MN",Minnesota,840,-1.0,0.0,0800-0859,16.0,1010,1000-1059,1.0,349.0,36.43,43.0,30.0,21.0,0.75,29.3,1.0
2018,12,17,1,2018-12-17,OO,IAD,"Washington, DC",Virginia,HSV,"Huntsville, AL",Alabama,825,-3.0,0.0,0800-0859,24.0,932,0900-0959,1.0,596.0,44.75,55.0,39.0,16.0,0.21,29.65,0.0
2018,12,28,5,2018-12-28,WN,DCA,"Washington, DC",Virginia,TPA,"Tampa, FL",Florida,1520,74.0,1.0,1500-1559,12.0,1750,1700-1759,1.0,814.0,49.26,57.0,44.0,13.0,0.47,30.32,0.0
2018,12,12,3,2018-12-12,AA,PHX,"Phoenix, AZ",Arizona,SLC,"Salt Lake City, UT",Utah,1122,-5.0,0.0,1100-1159,22.0,1306,1300-1359,1.0,507.0,56.67,67.0,48.0,12.0,0.08,28.92,1.0
2018,12,8,6,2018-12-08,OO,MSP,"Minneapolis, MN",Minnesota,ATW,"Appleton, WI",Wisconsin,1255,-3.0,0.0,1200-1259,12.0,1419,1400-1459,1.0,236.0,19.87,26.0,11.0,10.0,0.055,29.6,1.0
2018,12,27,4,2018-12-27,DL,ATL,"Atlanta, GA",Georgia,JFK,"New York, NY",New York,1350,0.0,0.0,1300-1359,17.0,1614,1600-1659,1.0,760.0,49.97,54.0,47.0,21.0,0.35,29.25,1.0
2018,12,12,3,2018-12-12,DL,SFO,"San Francisco, CA",California,SEA,"Seattle, WA",Washington,1818,-12.0,0.0,1800-1859,14.0,2035,2000-2059,1.0,679.0,54.74,62.0,48.0,16.0,0.44500000000000006,30.28,1.0
2018,12,6,4,2018-12-06,WN,TPA,"Tampa, FL",Florida,MDW,"Chicago, IL",Illinois,600,32.0,1.0,0600-0659,7.0,745,0700-0759,1.0,997.0,55.71,70.0,43.0,8.0,0.135,30.35,1.0
2018,12,20,4,2018-12-20,WN,SFO,"San Francisco, CA",California,SAN,"San Diego, CA",California,1755,133.0,1.0,1700-1759,20.0,1925,1900-1959,1.0,447.0,50.5,53.0,47.0,6.0,0.049999999999999996,30.18,1.0
2018,12,17,1,2018-12-17,WN,MDW,"Chicago, IL",Illinois,MEM,"Memphis, TN",Tennessee,1400,-2.0,0.0,1400-1459,11.0,1540,1500-1559,1.0,480.0,32.79,40.0,26.0,14.0,0.015,29.57,1.0
2018,12,13,4,2018-12-13,UA,ORD,"Chicago, IL",Illinois,PHL,"Philadelphia, PA",Pennsylvania,751,-3.0,0.0,0700-0759,17.0,1047,1000-1059,1.0,678.0,35.88,45.0,24.0,12.0,0.04,29.37,1.0
2018,12,18,2,2018-12-18,9E,DTW,"Detroit, MI",Michigan,RIC,"Richmond, VA",Virginia,955,-5.0,0.0,0900-0959,12.0,1144,1100-1159,1.0,456.0,28.81,35.0,24.0,8.0,0.08,29.61,1.0
2018,12,3,1,2018-12-03,AA,ATL,"Atlanta, GA",Georgia,LAX,"Los Angeles, CA",California,1806,-1.0,0.0,1800-1859,26.0,2015,2000-2059,1.0,1947.0,55.04,65.0,45.0,15.0,0.04,28.94,1.0
2018,12,19,3,2018-12-19,AA,DFW,"Dallas/Fort Worth, TX",Texas,ATL,"Atlanta, GA",Georgia,1245,6.0,0.0,1200-1259,19.0,1549,1500-1559,1.0,731.0,53.51,58.0,50.0,14.0,1.88,29.29,1.0
2018,12,15,6,2018-12-15,WN,LGA,"New York, NY",New York,MDW,"Chicago, IL",Illinois,655,15.0,1.0,0600-0659,16.0,820,0800-0859,1.0,725.0,46.98,50.0,46.0,20.0,0.23,30.21,0.0
2018,12,4,2,2018-12-04,WN,HOU,"Houston, TX",Texas,ATL,"Atlanta, GA",Georgia,555,0.0,0.0,0001-0559,13.0,850,0800-0859,1.0,696.0,51.88,62.0,45.0,15.0,0.4,30.31,1.0
2018,12,17,1,2018-12-17,WN,MKE,"Milwaukee, WI",Wisconsin,DEN,"Denver, CO",Colorado,1920,1.0,0.0,1900-1959,11.0,2100,2100-2159,1.0,896.0,34.63,41.0,26.0,15.0,0.06999999999999999,29.47,1.0
2018,12,6,4,2018-12-06,DL,SFO,"San Francisco, CA",California,LAX,"Los Angeles, CA",California,1721,-3.0,0.0,1700-1759,35.0,1850,1800-1859,1.0,337.0,54.08,60.0,50.0,13.0,0.11,30.01,0.0
2018,12,10,1,2018-12-10,DL,SEA,"Seattle, WA",Washington,BNA,"Nashville, TN",Tennessee,1730,-16.0,0.0,1700-1759,16.0,2343,2300-2359,1.0,1978.0,45.28,49.0,43.0,14.0,0.64,29.8,0.0
2018,12,29,6,2018-12-29,9E,ATL,"Atlanta, GA",Georgia,AVL,"Asheville, NC",North Carolina,1826,-5.0,0.0,1800-1859,15.0,1922,1900-1959,1.0,164.0,53.19,61.0,49.0,10.0,1.56,29.17,0.0
2018,12,8,6,2018-12-08,YX,MSP,"Minneapolis, MN",Minnesota,ORD,"Chicago, IL",Illinois,1130,-8.0,0.0,1100-1159,19.0,1313,1300-1359,1.0,334.0,19.87,26.0,11.0,10.0,0.055,29.6,1.0
2018,12,26,3,2018-12-26,EV,IAH,"Houston, TX",Texas,OKC,"Oklahoma City, OK",Oklahoma,735,-3.0,0.0,0700-0759,27.0,903,0900-0959,1.0,395.0,66.0,70.0,62.0,30.0,0.96,29.95,1.0
2018,12,17,1,2018-12-17,MQ,ORD,"Chicago, IL",Illinois,MCI,"Kansas City, MO",Missouri,1716,4.0,0.0,1700-1759,14.0,1850,1800-1859,1.0,403.0,34.88,42.0,29.0,16.0,0.085,29.51,1.0
2018,12,12,3,2018-12-12,OO,CLT,"Charlotte, NC",North Carolina,MKE,"Milwaukee, WI",Wisconsin,1815,-6.0,0.0,1800-1859,18.0,1939,1900-1959,1.0,651.0,39.21,51.0,27.0,7.0,0.01,29.42,1.0
2018,12,28,5,2018-12-28,OO,SEA,"Seattle, WA",Washington,DAL,"Dallas, TX",Texas,1635,1.0,0.0,1600-1659,17.0,2251,2200-2259,1.0,1670.0,42.38,49.0,39.0,24.0,0.01,29.92,0.0
2018,12,27,4,2018-12-27,DL,ATL,"Atlanta, GA",Georgia,DAL,"Dallas, TX",Texas,925,6.0,0.0,0900-0959,21.0,1044,1000-1059,1.0,721.0,49.97,54.0,47.0,21.0,0.35,29.25,1.0
2018,12,14,5,2018-12-14,WN,LAS,"Las Vegas, NV",Nevada,RNO,"Reno, NV",Nevada,645,58.0,1.0,0600-0659,8.0,805,0800-0859,1.0,345.0,48.17,54.0,40.0,6.0,0.01,28.04,1.0
2018,12,16,7,2018-12-16,DL,SLC,"Salt Lake City, UT",Utah,DFW,"Dallas/Fort Worth, TX",Texas,1400,4.0,0.0,1400-1459,17.0,1743,1700-1759,1.0,989.0,31.82,43.0,25.0,8.0,0.035,25.97,1.0
2018,12,22,6,2018-12-22,EV,DFW,"Dallas/Fort Worth, TX",Texas,MKE,"Milwaukee, WI",Wisconsin,837,107.0,1.0,0800-0859,20.0,1050,1000-1059,1.0,853.0,52.96,66.0,42.0,18.0,0.07,29.4,1.0
2018,12,27,4,2018-12-27,DL,PHL,"Philadelphia, PA",Pennsylvania,ATL,"Atlanta, GA",Georgia,1918,-8.0,0.0,1900-1959,31.0,2145,2100-2159,1.0,666.0,38.96,48.0,31.0,10.0,0.01,30.62,1.0
2018,12,9,7,2018-12-09,AA,DCA,"Washington, DC",Virginia,PHL,"Philadelphia, PA",Pennsylvania,610,-6.0,0.0,0600-0659,14.0,707,0700-0759,1.0,119.0,33.75,35.0,32.0,14.0,0.8799999999999999,30.54,1.0
2018,12,25,2,2018-12-25,WN,MDW,"Chicago, IL",Illinois,SLC,"Salt Lake City, UT",Utah,850,8.0,0.0,0800-0859,11.0,1130,1100-1159,1.0,1259.0,36.69,46.0,31.0,10.0,0.01,29.7,0.0
2018,12,29,6,2018-12-29,DL,DFW,"Dallas/Fort Worth, TX",Texas,ATL,"Atlanta, GA",Georgia,1400,-2.0,0.0,1400-1459,9.0,1705,1700-1759,1.0,731.0,37.08,40.0,35.0,15.0,0.685,29.71,1.0
2018,12,20,4,2018-12-20,AA,CLT,"Charlotte, NC",North Carolina,MCO,"Orlando, FL",Florida,1825,22.0,1.0,1800-1859,15.0,2015,2000-2059,1.0,468.0,52.57,63.0,46.0,20.0,0.195,29.21,1.0
2018,12,6,4,2018-12-06,F9,CVG,"Cincinnati, OH",Kentucky,SAT,"San Antonio, TX",Texas,1620,-13.0,0.0,1600-1659,9.0,1829,1800-1859,1.0,1024.0,33.1,42.0,23.0,16.0,0.06999999999999999,29.41,1.0
2018,12,20,4,2018-12-20,WN,SJC,"San Jose, CA",California,SEA,"Seattle, WA",Washington,2150,79.0,1.0,2100-2159,8.0,2355,2300-2359,1.0,696.0,49.88,55.0,46.0,7.0,0.049999999999999996,30.14,1.0
2018,12,24,1,2018-12-24,EV,ORD,"Chicago, IL",Illinois,TYS,"Knoxville, TN",Tennessee,1750,2.0,0.0,1700-1759,29.0,2030,2000-2059,1.0,475.0,27.54,32.0,23.0,13.0,0.125,29.53,1.0
2018,12,12,3,2018-12-12,NK,BOS,"Boston, MA",Massachusetts,BWI,"Baltimore, MD",Maryland,714,274.0,1.0,0700-0759,16.0,853,0800-0859,1.0,369.0,31.83,38.0,24.0,22.0,0.045,30.34,1.0
2018,12,25,2,2018-12-25,WN,MDW,"Chicago, IL",Illinois,ALB,"Albany, NY",New York,2200,1.0,0.0,2200-2259,15.0,45,0001-0559,1.0,717.0,36.69,46.0,31.0,10.0,0.01,29.7,0.0
2018,12,7,5,2018-12-07,B6,BOS,"Boston, MA",Massachusetts,TPA,"Tampa, FL",Florida,1405,14.0,0.0,1400-1459,15.0,1727,1700-1759,1.0,1185.0,35.0,40.0,26.0,17.0,0.025,30.38,1.0
2018,12,27,4,2018-12-27,UA,ORD,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,1605,70.0,1.0,1600-1659,18.0,1843,1800-1859,1.0,1846.0,44.94,53.0,39.0,21.0,0.01,29.47,0.0
2018,12,8,6,2018-12-08,OO,SFO,"San Francisco, CA",California,MSP,"Minneapolis, MN",Minnesota,1040,-6.0,0.0,1000-1059,26.0,1634,1600-1659,1.0,1589.0,51.76,59.0,44.0,6.0,0.08,30.32,1.0
2018,12,27,4,2018-12-27,UA,SFO,"San Francisco, CA",California,DEN,"Denver, CO",Colorado,600,-4.0,0.0,0600-0659,13.0,931,0900-0959,1.0,967.0,53.42,58.0,48.0,24.0,0.895,30.18,1.0
2018,12,19,3,2018-12-19,DL,ATL,"Atlanta, GA",Georgia,SAT,"San Antonio, TX",Texas,1900,1.0,0.0,1900-1959,8.0,2041,2000-2059,1.0,874.0,50.29,58.0,43.0,12.0,0.295,29.04,1.0
2018,12,29,6,2018-12-29,NK,DFW,"Dallas/Fort Worth, TX",Texas,MCO,"Orlando, FL",Florida,1645,0.0,0.0,1600-1659,10.0,2019,2000-2059,1.0,985.0,37.08,40.0,35.0,15.0,0.685,29.71,1.0
2018,12,31,1,2018-12-31,B6,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,1201,10.0,0.0,1200-1259,10.0,2023,2000-2059,1.0,2475.0,55.85,64.0,49.0,10.0,0.655,29.85,1.0
2018,12,2,7,2018-12-02,MQ,ORD,"Chicago, IL",Illinois,STL,"St. Louis, MO",Missouri,1324,-2.0,0.0,1300-1359,16.0,1435,1400-1459,1.0,258.0,40.32,44.0,35.0,16.0,1.18,29.02,0.0
2018,12,13,4,2018-12-13,UA,ORD,"Chicago, IL",Illinois,BWI,"Baltimore, MD",Maryland,1400,-7.0,0.0,1400-1459,14.0,1703,1700-1759,1.0,621.0,35.88,45.0,24.0,12.0,0.04,29.37,1.0
2018,12,14,5,2018-12-14,OO,SEA,"Seattle, WA",Washington,FAT,"Fresno, CA",California,1930,-5.0,0.0,1900-1959,16.0,2141,2100-2159,1.0,748.0,49.04,56.0,43.0,30.0,0.23,29.51,0.0
2018,12,7,5,2018-12-07,OH,CLT,"Charlotte, NC",North Carolina,AVL,"Asheville, NC",North Carolina,2240,1.0,0.0,2200-2259,14.0,2330,2300-2359,1.0,91.0,41.67,50.0,30.0,6.0,0.095,29.65,1.0
2018,12,22,6,2018-12-22,YX,ORD,"Chicago, IL",Illinois,AUS,"Austin, TX",Texas,1330,-5.0,0.0,1300-1359,24.0,1629,1600-1659,1.0,977.0,30.79,33.0,28.0,12.0,0.08,29.31,1.0
2018,12,5,3,2018-12-05,OO,SLC,"Salt Lake City, UT",Utah,PDX,"Portland, OR",Oregon,700,-9.0,0.0,0700-0759,28.0,826,0800-0859,1.0,630.0,26.29,29.0,23.0,13.0,0.125,25.91,1.0
2018,12,9,7,2018-12-09,AS,PDX,"Portland, OR",Oregon,SAN,"San Diego, CA",California,1959,-13.0,0.0,1900-1959,14.0,2223,2200-2259,1.0,933.0,38.73,42.0,37.0,22.0,0.945,30.23,1.0
2018,12,28,5,2018-12-28,OO,BOI,"Boise, ID",Idaho,MSP,"Minneapolis, MN",Minnesota,1445,2.0,0.0,1400-1459,12.0,1837,1800-1859,1.0,1142.0,28.84,34.0,23.0,15.0,0.0,27.32,0.0
2018,12,6,4,2018-12-06,DL,ATL,"Atlanta, GA",Georgia,CMH,"Columbus, OH",Ohio,1622,-3.0,0.0,1600-1659,9.0,1751,1700-1759,1.0,447.0,38.5,50.0,28.0,9.0,0.01,29.29,1.0
2018,12,8,6,2018-12-08,OO,ROC,"Rochester, NY",New York,DTW,"Detroit, MI",Michigan,600,-4.0,0.0,0600-0659,27.0,743,0700-0759,1.0,296.0,25.76,31.0,23.0,18.0,0.02,29.9,0.0
2018,12,5,3,2018-12-05,AS,PDX,"Portland, OR",Oregon,ORD,"Chicago, IL",Illinois,645,-9.0,0.0,0600-0659,15.0,1250,1200-1259,1.0,1739.0,39.25,44.0,34.0,31.0,0.1,30.14,1.0
2018,12,25,2,2018-12-25,WN,SNA,"Santa Ana, CA",California,HOU,"Houston, TX",Texas,840,0.0,0.0,0800-0859,6.0,1340,1300-1359,1.0,1357.0,59.43,64.0,51.0,10.0,0.02,29.83,0.0
2018,12,28,5,2018-12-28,EV,EWR,"Newark, NJ",New Jersey,IND,"Indianapolis, IN",Indiana,1140,-5.0,0.0,1100-1159,13.0,1402,1400-1459,1.0,645.0,52.89,59.0,44.0,15.0,0.18,30.4,0.0
2018,12,4,2,2018-12-04,EV,DCA,"Washington, DC",Virginia,CLE,"Cleveland, OH",Ohio,655,-11.0,0.0,0600-0659,26.0,818,0800-0859,1.0,310.0,41.92,46.0,37.0,16.0,0.11,30.09,1.0
2018,12,14,5,2018-12-14,B6,MCO,"Orlando, FL",Florida,SJU,"San Juan, PR",Puerto Rico,2100,-5.0,0.0,2100-2159,15.0,43,0001-0559,1.0,1189.0,71.42,77.0,66.0,14.0,0.5,29.96,1.0
2018,12,19,3,2018-12-19,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSY,"New Orleans, LA",Louisiana,1545,-3.0,0.0,1500-1559,11.0,1707,1700-1759,1.0,447.0,53.51,58.0,50.0,14.0,1.88,29.29,1.0
2018,12,23,7,2018-12-23,DL,DTW,"Detroit, MI",Michigan,MCO,"Orlando, FL",Florida,1816,1.0,0.0,1800-1859,17.0,2111,2100-2159,1.0,957.0,34.13,37.0,31.0,13.0,0.8799999999999999,29.39,1.0
2018,12,3,1,2018-12-03,OO,SEA,"Seattle, WA",Washington,SJC,"San Jose, CA",California,1545,-6.0,0.0,1500-1559,22.0,1755,1700-1759,1.0,696.0,39.14,46.0,35.0,15.0,0.01,29.88,0.0
2018,12,12,3,2018-12-12,NK,IAH,"Houston, TX",Texas,DEN,"Denver, CO",Colorado,1120,-1.0,0.0,1100-1159,12.0,1252,1200-1259,1.0,862.0,62.75,69.0,50.0,16.0,0.125,30.05,1.0
2018,12,21,5,2018-12-21,OO,ORD,"Chicago, IL",Illinois,CHO,"Charlottesville, VA",Virginia,1701,-2.0,0.0,1700-1759,44.0,1959,1900-1959,1.0,566.0,32.52,38.0,29.0,18.0,0.15,29.09,0.0
2018,12,13,4,2018-12-13,NK,DTW,"Detroit, MI",Michigan,LGA,"New York, NY",New York,1608,-5.0,0.0,1600-1659,16.0,1756,1700-1759,1.0,502.0,37.6,43.0,34.0,10.0,0.07,29.53,0.0
2018,12,17,1,2018-12-17,UA,IAH,"Houston, TX",Texas,LGA,"New York, NY",New York,1450,-6.0,0.0,1400-1459,29.0,1912,1900-1959,1.0,1416.0,56.96,70.0,48.0,7.0,0.14,30.18,1.0
2018,12,8,6,2018-12-08,UA,ORD,"Chicago, IL",Illinois,BDL,"Hartford, CT",Connecticut,928,-1.0,0.0,0900-0959,13.0,1233,1200-1259,1.0,783.0,24.93,31.0,21.0,8.0,0.37,29.88,1.0
2018,12,23,7,2018-12-23,WN,LAX,"Los Angeles, CA",California,DAL,"Dallas, TX",Texas,1035,2.0,0.0,1000-1059,39.0,1535,1500-1559,1.0,1246.0,57.34,64.0,51.0,12.0,0.565,30.05,1.0
2018,12,21,5,2018-12-21,AA,MIA,"Miami, FL",Florida,JFK,"New York, NY",New York,2139,10.0,0.0,2100-2159,21.0,30,0001-0559,1.0,1089.0,67.38,72.0,61.0,28.0,0.96,30.01,0.0
2018,12,19,3,2018-12-19,AA,BOS,"Boston, MA",Massachusetts,ORD,"Chicago, IL",Illinois,1730,-3.0,0.0,1700-1759,15.0,1946,1900-1959,1.0,867.0,32.75,42.0,24.0,17.0,0.06999999999999999,30.09,1.0
2018,12,1,6,2018-12-01,AA,SMF,"Sacramento, CA",California,CLT,"Charlotte, NC",North Carolina,2228,-8.0,0.0,2200-2259,14.0,601,0600-0659,1.0,2244.0,49.77,59.0,42.0,16.0,0.19,30.01,0.0
2018,12,13,4,2018-12-13,AA,CLT,"Charlotte, NC",North Carolina,TPA,"Tampa, FL",Florida,2235,-4.0,0.0,2200-2259,15.0,13,0001-0559,1.0,507.0,43.58,53.0,31.0,8.0,0.02,29.5,1.0
2018,12,26,3,2018-12-26,AA,PHX,"Phoenix, AZ",Arizona,DEN,"Denver, CO",Colorado,2248,-4.0,0.0,2200-2259,16.0,32,0001-0559,1.0,602.0,52.42,61.0,46.0,7.0,0.89,28.72,1.0
2018,12,21,5,2018-12-21,DL,LAX,"Los Angeles, CA",California,SEA,"Seattle, WA",Washington,755,-2.0,0.0,0700-0759,8.0,1100,1100-1159,1.0,954.0,60.24,66.0,56.0,9.0,0.675,29.92,1.0
2018,12,4,2,2018-12-04,AA,DFW,"Dallas/Fort Worth, TX",Texas,PHL,"Philadelphia, PA",Pennsylvania,910,3.0,0.0,0900-0959,32.0,1321,1300-1359,1.0,1303.0,38.27,46.0,32.0,12.0,0.01,29.76,1.0
2018,12,23,7,2018-12-23,WN,ATL,"Atlanta, GA",Georgia,RSW,"Fort Myers, FL",Florida,2035,21.0,1.0,2000-2059,17.0,2215,2200-2259,1.0,515.0,49.56,62.0,35.0,20.0,0.025,29.13,1.0
2018,12,15,6,2018-12-15,DL,ATL,"Atlanta, GA",Georgia,RDU,"Raleigh/Durham, NC",North Carolina,1511,13.0,0.0,1500-1559,15.0,1629,1600-1659,1.0,356.0,50.0,52.0,48.0,15.0,0.98,28.94,0.0
2018,12,16,7,2018-12-16,B6,PHL,"Philadelphia, PA",Pennsylvania,BOS,"Boston, MA",Massachusetts,2009,76.0,1.0,2000-2059,13.0,2124,2100-2159,1.0,280.0,41.44,46.0,38.0,20.0,1.01,29.97,0.0
2018,12,4,2,2018-12-04,NK,MCO,"Orlando, FL",Florida,CMH,"Columbus, OH",Ohio,2127,-10.0,0.0,2100-2159,14.0,2340,2300-2359,1.0,802.0,68.47,73.0,59.0,10.0,1.11,29.99,0.0
2018,12,17,1,2018-12-17,UA,SFO,"San Francisco, CA",California,SAN,"San Diego, CA",California,730,-8.0,0.0,0700-0759,16.0,900,0900-0959,1.0,447.0,53.93,59.0,50.0,9.0,0.6,30.27,0.0
2018,12,19,3,2018-12-19,WN,LGA,"New York, NY",New York,TPA,"Tampa, FL",Florida,1725,5.0,0.0,1700-1759,11.0,2035,2000-2059,1.0,1010.0,34.96,42.0,27.0,15.0,0.14,30.18,1.0
2018,12,12,3,2018-12-12,WN,MDW,"Chicago, IL",Illinois,CLE,"Cleveland, OH",Ohio,1655,-7.0,0.0,1600-1659,10.0,1905,1900-1959,1.0,307.0,36.43,43.0,30.0,21.0,0.75,29.3,1.0
2018,12,28,5,2018-12-28,DL,MCO,"Orlando, FL",Florida,ATL,"Atlanta, GA",Georgia,1725,77.0,1.0,1700-1759,30.0,1913,1900-1959,1.0,404.0,74.36,82.0,70.0,18.0,0.28,30.06,1.0
2018,12,18,2,2018-12-18,UA,ORD,"Chicago, IL",Illinois,ABQ,"Albuquerque, NM",New Mexico,1000,0.0,0.0,1000-1059,51.0,1219,1200-1259,1.0,1118.0,33.96,42.0,25.0,12.0,0.03,29.52,1.0
2018,12,26,3,2018-12-26,B6,PIT,"Pittsburgh, PA",Pennsylvania,BOS,"Boston, MA",Massachusetts,1942,17.0,1.0,1900-1959,8.0,2112,2100-2159,1.0,496.0,35.04,45.0,27.0,8.0,0.04,29.2,1.0
2018,12,20,4,2018-12-20,UA,EWR,"Newark, NJ",New Jersey,LAX,"Los Angeles, CA",California,1400,37.0,1.0,1400-1459,12.0,1720,1700-1759,1.0,2454.0,40.47,52.0,31.0,9.0,0.075,30.12,1.0
2018,12,8,6,2018-12-08,UA,ORD,"Chicago, IL",Illinois,SNA,"Santa Ana, CA",California,1605,4.0,0.0,1600-1659,14.0,1828,1800-1859,1.0,1726.0,24.93,31.0,21.0,8.0,0.37,29.88,1.0
